model_id,model_make_id,model_name,model_trim,model_year,model_body,model_engine_position,model_engine_cc,model_engine_cyl,model_engine_type,model_engine_valves_per_cyl,model_engine_power_ps,model_engine_power_rpm,model_engine_torque_nm,model_engine_torque_rpm,model_engine_bore_mm,model_engine_stroke_mm,model_engine_compression,model_engine_fuel,model_top_speed_kph,model_0_to_100_kph,model_drive,model_transmission_type,model_seats,model_doors,model_weight_kg,model_length_mm,model_width_mm,model_height_mm,model_wheelbase_mm,model_lkm_hwy,model_lkm_mixed,model_lkm_city,model_fuel_cap_l,model_sold_in_us,model_co2,model_make_display,make_display,make_country
"68502","Lamborghini","Aventador","LP 700-4 2dr Coupe AWD (6.5L 12cyl 7AM)","2016","Two Seaters","Front","6500","12","V","4","700","","507","","","","11.8","Premium Unleaded (Required)","","","All Wheel Drive","Automated Manual","","2","3472","","","","","18.0","13.0","11.0","24","1","","Lamborghini","Lamborghini","Italy"
"68503","Lamborghini","Aventador","LP 700-4 Roadster 2dr Convertible AWD (6.5L 12cyl 7AM)","2016","Two Seaters","Front","6500","12","V","4","700","","507","","","","11.8","Premium Unleaded (Required)","","","All Wheel Drive","Automated Manual","","2","3583","","","","","16.0","12.0","10.0","24","1","","Lamborghini","Lamborghini","Italy"
"68504","Lamborghini","Aventador","LP 720-4 50 Anniversario 2dr Coupe AWD (6.5L 12cyl 7AM)","2016","Two Seaters","Front","6500","12","V","4","720","","507","","","","11.8","Premium Unleaded (Required)","","","All Wheel Drive","Automated Manual","","2","3472","","","","","18.0","13.0","11.0","24","1","","Lamborghini","Lamborghini","Italy"
"68505","Lamborghini","Aventador","LP 720-4 Roadster 50 Anniversario 2dr Convertible AWD (6.5L 12cy","2016","Two Seaters","Front","6500","12","V","4","720","","507","","","","11.8","Premium Unleaded (Required)","","","All Wheel Drive","Automated Manual","","2","3583","","","","","16.0","12.0","10.0","24","1","","Lamborghini","Lamborghini","Italy"
"68481","Lamborghini","Huracan","LP 610-4 2dr Coupe AWD (5.2L 10cyl 7AM)","2016","Two Seaters","Front","5200","10","V","4","610","","412","","","","12.7","Premium Unleaded (Required)","","","All Wheel Drive","Automated Manual","","2","3135","","","","","20.0","16.0","14.0","24","1","","Lamborghini","Lamborghini","Italy"
"63274","Lamborghini","Aventador","LP 700-4 2dr Coupe AWD (6.5L 12cyl 7AM)","2015","Two Seaters","Front","6500","12","V","4","700","","507","","","","11.8","Premium Unleaded (Required)","","","All Wheel Drive","Automated Manual","","2","3472","","","","","18.0","13.0","11.0","24","1","","Lamborghini","Lamborghini","Italy"
"63275","Lamborghini","Aventador","LP 700-4 Roadster 2dr Convertible AWD (6.5L 12cyl 7AM)","2015","Two Seaters","Front","6500","12","V","4","700","","507","","","","11.8","Premium Unleaded (Required)","","","All Wheel Drive","Automated Manual","","2","3583","","","","","16.0","12.0","10.0","24","1","","Lamborghini","Lamborghini","Italy"
"63276","Lamborghini","Aventador","LP 720-4 50 Anniversario 2dr Coupe AWD (6.5L 12cyl 7AM)","2015","Two Seaters","Front","6500","12","V","4","720","","507","","","","11.8","Premium Unleaded (Required)","","","All Wheel Drive","Automated Manual","","2","3472","","","","","18.0","13.0","11.0","24","1","","Lamborghini","Lamborghini","Italy"
"63277","Lamborghini","Aventador","LP 720-4 Roadster 50 Anniversario 2dr Convertible AWD (6.5L 12cy","2015","Two Seaters","Front","6500","12","V","4","720","","507","","","","11.8","Premium Unleaded (Required)","","","All Wheel Drive","Automated Manual","","2","3583","","","","","16.0","12.0","10.0","24","1","","Lamborghini","Lamborghini","Italy"
"63253","Lamborghini","Huracan","LP 610-4 2dr Coupe AWD (5.2L 10cyl 7AM)","2015","Two Seaters","Front","5200","10","V","4","610","","412","","","","12.7","Premium Unleaded (Required)","","","All Wheel Drive","Automated Manual","","2","3135","","","","","20.0","16.0","14.0","24","1","","Lamborghini","Lamborghini","Italy"
"58709","lamborghini","Aventador","LP 700-4","2013","Coupe","Middle","6500","12","V","4","710","8250","690","5500","95.0","76.0","","Gasoline","","","AWD","7-speed automatic ","2","2","1575","4780","2260","1135","2700","13.8","","21.4","90","1","","Lamborghini","Lamborghini","Italy"
"58710","lamborghini","Aventador","LP 700-4 ROADSTER","2013","Coupe","Middle","0","","V","","","8250","690","5500","","","","Gasoline","","","AWD","","","2","","","","","","","","","90","1","","Lamborghini","Lamborghini","Italy"
"58711","lamborghini","Gallardo","LP 550 - 2","2013","Coupe","Middle","0","","V","","","8000","540","6500","84.0","92.0","","Gasoline","","","","6-speed automatic ","","2","1380","4345","1900","1165","2560","11.8","","19.6","90","1","","Lamborghini","Lamborghini","Italy"
"58712","lamborghini","Gallardo","LP 550 -2 SPYDER","2013","Coupe","Middle","0","","V","","","8000","540","6500","84.5","92.8","","Gasoline","","","Rear","6-speed automatic","","2","1184","4345","","","2560","","","","","1","","Lamborghini","Lamborghini","Italy"
"58713","lamborghini","Gallardo","LP 560 -4","2013","Coupe","Middle","0","","V","","","8000","540","6500","84.0","92.0","","Diesel","","","AWD","6-speed automatic ","","2","1500","4345","1900","1165","2560","11.5","","18.7","90","1","","Lamborghini","Lamborghini","Italy"
"58714","lamborghini","Gallardo","LP 560-4 SPYDER","2013","Roadster","Middle","0","","V","","","8000","540","6500","84.0","92.0","","Diesel","","","AWD","6-speed automatic","","2","1550","4345","1900","1184","2560","12.2","","20.1","80","1","","Lamborghini","Lamborghini","Italy"
"58715","lamborghini","Gallardo","LP 570-4 SUPERLEGGERA EDIZIONE TECNICA","2013","Coupe","Middle","5200","10","V","4","570","8000","540","6500","84.5","92.8","","Gasoline","","","AWD","6-speed automatic","2","2","1340","4386","1900","1165","2560","11.8","","18.1","90","1","","Lamborghini","Lamborghini","Italy"
"58716","lamborghini","Gallardo","LP 570-4 SUPERLEGGERA PERFORMANCE EDIZIONE TECNICA","2013","Coupe","Middle","5200","10","V","4","570","8000","540","6500","84.5","92.8","","Gasoline","","","AWD","6-speed automatic","2","2","1485","4386","1900","1184","2560","11.8","","18.1","80","1","","Lamborghini","Lamborghini","Italy"
"49164","lamborghini","Aventador","LP 700-4","2012","Coupe","Middle","6500","12","V","4","710","8250","689","5500","","","","Gasoline - Premium","","","AWD","7-speed automated manual","2","2","1575","4780","2029","1135","2700","13.8","","21.4","90","1","","Lamborghini","Lamborghini","Italy"
"51127","lamborghini","Gallardo","LP 570-4 Superleggera","2012","Coupe","Middle","5200","10","V","4","570","8000","539","6500","","","","Gasoline - Premium","","","AWD","Manual","2","2","1340","4387","1900","1166","2560","11.8","","18.1","90","1","","Lamborghini","Lamborghini","Italy"
"45323","lamborghini","Gallardo","LP 570-4 Superleggera","2011","Coupe","Middle","5200","10","V","4","570","8000","539","6500","","","","Gasoline - Premium","","","AWD","Manual","2","2","1340","4387","1900","1166","2560","11.8","","18.1","90","1","","Lamborghini","Lamborghini","Italy"
"45322","lamborghini","Gallardo","LP 550-2 Valentino Balboni","2010","Coupe","Middle","5200","10","V","4","558","8000","539","6500","","","","Gasoline","","","Rear","Manual","2","2","1380","4346","1900","1166","2560","11.8","","19.6","90","1","","Lamborghini","Lamborghini","Italy"
"45324","lamborghini","Murcielago","LP 670-4 SuperVeloce","2010","Coupe","Middle","6500","12","V","4","679","8000","660","6500","","","","Gasoline - Premium","","","AWD","Manual","2","2","1565","4704","2057","1135","2664","16.8","","26.1","100","1","","Lamborghini","Lamborghini","Italy"
"20789","lamborghini","Gallardo","LP 560-4","2009","Coupe","Middle","5204","10","V","4","560","8000","540","6500","84.5","92.8","12.5:1","Gasoline - Premium","325","3.7","4WD","Manual","2","2","1506","4310","1910","1170","2570","","13.7","","90","1","","Lamborghini","Lamborghini","Italy"
"55145","lamborghini","Gallardo","LP 560-4 Automatic","2009","Coupe","Middle","5204","10","V","4","560","8000","540","6500","84.5","92.8","12.5:1","Gasoline - Premium","325","3.7","4WD","Automatic","2","2","1506","4310","1910","1170","2570","","13.7","","90","1","","Lamborghini","Lamborghini","Italy"
"20772","lamborghini","Gallardo","LP 560-4 Coupe","2009","Coupe","Middle","5203","10","V","4","568","8000","540","6500","84.5","92.8","12.5:1","Gasoline","325","3.7","4WD","Manual","2","2","1500","4350","1910","1170","2560","10.2","14.7","21.4","90","1","","Lamborghini","Lamborghini","Italy"
"20796","lamborghini","Gallardo","LP 560-4 Spyder","2009","Convertible","Middle","5204","10","V","4","569","8000","540","6500","","","12.5:1","Diesel","324","","4WD","Manual","2","2","1430","4350","1910","1190","2560","11.8","16.8","19.6","80","1","","Lamborghini","Lamborghini","Italy"
"20800","lamborghini","Gallardo","LP560","2009","Coupe","Middle","5203","10","V","4","570","8000","540","6500","","","12.5:1","Gasoline - Premium","325","4.0","4WD","Automatic","2","2","1500","4350","1910","1170","2570","","14.7","","90","1","","Lamborghini","Lamborghini","Italy"
"20805","lamborghini","Gallardo","Spyder","2009","Coupe","Middle","4961","10","V","4","520","8000","510","4250","82.5","92.8","11.0:1","Gasoline - Premium","314","4.3","4WD","Manual","2","2","1740","4310","1910","1190","2570","","17.2","","80","1","","Lamborghini","Lamborghini","Italy"
"55146","lamborghini","Gallardo","Spyder Automatic","2009","Coupe","Middle","4961","10","V","4","520","8000","510","4250","82.5","92.8","11.0:1","Gasoline - Premium","314","4.3","4WD","Automatic","2","2","1740","4310","1910","1190","2570","","17.2","","80","1","","Lamborghini","Lamborghini","Italy"
"20836","lamborghini","Murcielago","LP 640","2009","Coupe","Middle","6495","12","V","4","640","8000","660","6000","88.0","89.0","11.2:1","Gasoline - Premium","340","3.4","4WD","Manual","2","2","1735","4620","2060","1140","2670","","21.3","","100","1","","Lamborghini","Lamborghini","Italy"
"55905","lamborghini","Murcielago","LP 640 Automatic","2009","Coupe","Middle","6495","12","V","4","640","8000","660","6000","88.0","89.0","11.2:1","Gasoline - Premium","340","3.4","4WD","Automatic","2","2","1735","4620","2060","1140","2670","","21.3","","100","1","","Lamborghini","Lamborghini","Italy"
"20785","lamborghini","Murcielago","LP 640 Coupe","2009","Coupe","Middle","6496","12","V","4","640","8000","660","6000","","","11.2:1","Diesel","","","4WD","Manual","2","2","1430","4620","2060","1140","2670","18.1","23.5","29.4","100","1","","Lamborghini","Lamborghini","Italy"
"20860","lamborghini","Murcielago","LP 640 Roadster","2009","Convertible","Middle","6496","12","V","4","640","8000","660","6000","","","12.5:1","Diesel","330","3.7","4WD","Manual","2","2","1690","4620","2060","1140","2670","18.1","23.5","29.4","100","1","","Lamborghini","Lamborghini","Italy"
"20827","lamborghini","Gallardo","","2008","Coupe","Middle","4961","10","V","4","519","8000","510","4250","","","11.0:1","Gasoline","310","3.8","4WD","Manual","2","2","1330","4310","1910","1170","2570","","17.0","","90","1","","Lamborghini","Lamborghini","Italy"
"20790","lamborghini","Gallardo","Spyder","2008","Convertible","Middle","4961","10","V","4","519","8000","510","4250","82.5","92.8","11.0:1","Gasoline","","","4WD","Manual","2","2","","4310","1910","1190","2570","","","","90","1","","Lamborghini","Lamborghini","Italy"
"55143","lamborghini","Gallardo","Spyder Automatic","2008","Convertible","Middle","4961","10","V","4","519","8000","510","4250","82.5","92.8","11.0:1","Gasoline","","","4WD","Automatic","2","2","","4310","1910","1190","2570","","","","90","1","","Lamborghini","Lamborghini","Italy"
"20846","lamborghini","Gallardo","Superleggera","2008","Coupe","Middle","4959","10","V","4","530","8000","510","4250","82.5","92.8","11.0:1","Gasoline - Premium","315","3.8","4WD","Manual","2","2","1330","4310","1910","1170","2570","","17.0","","90","1","","Lamborghini","Lamborghini","Italy"
"55144","lamborghini","Gallardo","Superleggera Automatic","2008","Coupe","Middle","4959","10","V","4","530","8000","510","4250","82.5","92.8","11.0:1","Gasoline - Premium","315","3.8","4WD","Automatic","2","2","1330","4310","1910","1170","2570","","17.0","","90","1","","Lamborghini","Lamborghini","Italy"
"20820","lamborghini","Murcielago","","2008","Coupe","Middle","6191","12","V","4","579","5400","650","5400","87.0","86.8","10.7:1","Gasoline","330","3.8","4WD","Manual","2","2","1650","4590","2050","1140","2670","","21.5","","100","1","","Lamborghini","Lamborghini","Italy"
"20803","lamborghini","Murcielago","LP640","2008","Coupe","Middle","6496","12","V","4","640","8000","660","6000","88.0","89.0","11.2:1","Gasoline - Premium","340","3.4","4WD","Manual","2","2","1735","4620","2060","1140","2670","","21.3","","100","1","","Lamborghini","Lamborghini","Italy"
"55903","lamborghini","Murcielago","LP640 Automatic","2008","Coupe","Middle","6496","12","V","4","640","8000","660","6000","88.0","89.0","11.2:1","Gasoline - Premium","340","3.4","4WD","Automatic","2","2","1735","4620","2060","1140","2670","","21.3","","100","1","","Lamborghini","Lamborghini","Italy"
"20747","lamborghini","Murcielago","LP640 Roadster","2008","Convertible","Middle","6496","12","V","4","640","8000","660","6000","88.1","89.9","11.0:1","Gasoline - Premium","","3.4","4WD","Manual","2","2","1690","4620","2060","1140","2670","","21.3","","100","1","","Lamborghini","Lamborghini","Italy"
"55904","lamborghini","Murcielago","LP640 Roadster Automatic","2008","Convertible","Middle","6496","12","V","4","640","8000","660","6000","88.1","89.9","11.0:1","Gasoline - Premium","","3.4","4WD","Automatic","2","2","1690","4620","2060","1140","2670","","21.3","","100","1","","Lamborghini","Lamborghini","Italy"
"20835","lamborghini","Gallardo","","2007","Coupe","Middle","4961","10","V","4","500","7800","510","4500","82.5","92.8","11.0:1","Gasoline - Premium","309","4.2","4WD","Manual","2","2","1430","4310","1910","1170","2570","","19.7","","90","1","","Lamborghini","Lamborghini","Italy"
"20792","lamborghini","Gallardo","Superleggera","2007","Coupe","Middle","4961","10","V","4","530","8000","511","4250","82.5","92.8","","Gasoline - Premium","315","3.8","4WD","Manual","2","2","1330","4310","1910","1170","2570","","17.0","","90","1","","Lamborghini","Lamborghini","Italy"
"55142","lamborghini","Gallardo","Superleggera Automatic","2007","Coupe","Middle","4961","10","V","4","530","8000","511","4250","82.5","92.8","","Gasoline - Premium","315","3.8","4WD","Automatic","2","2","1330","4310","1910","1170","2570","","17.0","","90","1","","Lamborghini","Lamborghini","Italy"
"20834","lamborghini","Murcielago","","2007","Coupe","Middle","6192","12","V","4","579","5400","650","5400","87.0","86.8","10.7:1","Gasoline","330","3.8","4WD","Manual","2","2","1650","4590","2050","1140","2670","","21.7","","100","1","","Lamborghini","Lamborghini","Italy"
"20769","lamborghini","Murcielago","LP640","2007","Coupe","Middle","6496","12","V","4","640","8000","660","6000","88.0","89.0","11.2:1","Gasoline - Premium","340","3.4","4WD","Manual","2","2","1740","4620","2060","1140","2670","","21.3","","100","1","","Lamborghini","Lamborghini","Italy"
"55902","lamborghini","Murcielago","LP640 Automatic","2007","Coupe","Middle","6496","12","V","4","640","8000","660","6000","88.0","89.0","11.2:1","Gasoline - Premium","340","3.4","4WD","Automatic","2","2","1740","4620","2060","1140","2670","","21.3","","100","1","","Lamborghini","Lamborghini","Italy"
"20859","lamborghini","Murcielago","Roadster","2007","Convertible","Middle","6196","12","V","","579","7500","650","5400","87.0","86.8","10.7:1","Gasoline","320","3.8","4WD","Manual","2","2","1665","4590","2050","1070","2670","18.1","32.6","26.1","100","1","","Lamborghini","Lamborghini","Italy"
"20786","lamborghini","Gallardo","","2006","Coupe","Middle","4961","10","V","4","499","7800","510","4500","82.5","92.8","11.0:1","Gasoline","309","4.2","4WD","Manual","2","2","1430","4310","1910","1170","2570","","19.7","","90","1","","Lamborghini","Lamborghini","Italy"
"20795","lamborghini","Gallardo","Coupe","2006","Coupe","Middle","4966","10","V","4","527","8000","511","4500","82.5","92.8","","Gasoline - Premium","","","4WD","","2","2","","4310","1910","1170","2560","15.7","21.4","26.1","90","1","","Lamborghini","Lamborghini","Italy"
"20730","lamborghini","Gallardo","Spyder","2006","Convertible","Middle","4960","10","V","4","520","8000","510","4250","82.5","92.8","11.0:1","Gasoline - Premium","314","4.3","4WD","Manual","2","2","1740","4310","1910","1190","2570","","17.0","","80","1","","Lamborghini","Lamborghini","Italy"
"55141","lamborghini","Gallardo","Spyder Automatic","2006","Convertible","Middle","4960","10","V","4","520","8000","510","4250","82.5","92.8","11.0:1","Gasoline - Premium","314","4.3","4WD","Automatic","2","2","1740","4310","1910","1190","2570","","17.0","","80","1","","Lamborghini","Lamborghini","Italy"
"20742","lamborghini","Murcielago","Coupe","2006","Coupe","Middle","6195","12","V","4","588","7500","650","5400","87.0","86.8","10.7:1","Gasoline - Premium","330","4.1","4WD","","2","2","1650","4590","2050","1140","2670","18.1","23.5","26.1","100","1","","Lamborghini","Lamborghini","Italy"
"20858","lamborghini","Murcielago","Roadster","2006","Convertible","Middle","6195","12","V","4","588","7500","650","5400","","","11.0:1","Gasoline - Premium","315","3.8","4WD","Manual","2","2","1665","4590","2050","1140","2670","18.1","23.5","26.1","100","1","","Lamborghini","Lamborghini","Italy"
"20804","lamborghini","Concept S","","2005","","Front","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","Lamborghini","Lamborghini","Italy"
"20807","lamborghini","Diablo","Roadster","2005","Convertible","Middle","5707","12","V","4","530","7000","580","5200","87.0","80.0","","Gasoline","","","Rear","Manual","2","2","1750","4480","2050","1110","2660","","","","90","1","","Lamborghini","Lamborghini","Italy"
"20781","lamborghini","Murcielago","Roadster","2005","Convertible","Middle","6192","12","V","4","571","7500","650","5400","","","","Gasoline","","","4WD","","2","","1650","4590","2050","1070","2670","","","","100","1","","Lamborghini","Lamborghini","Italy"
"20852","lamborghini","Diablo","Roadster","2004","Convertible","Middle","5707","12","V","4","530","7000","581","5200","87.0","80.0","","Gasoline","","","Rear","Manual","2","2","1750","4470","2050","1110","2660","","","","90","1","","Lamborghini","Lamborghini","Italy"
"20744","lamborghini","Gallardo","","2004","Coupe","Middle","4966","10","V","5","501","7800","510","4500","82.5","92.8","11.0:1","Gasoline","","","4WD","Manual","2","2","1430","4310","1910","1170","2570","","19.5","","90","1","","Lamborghini","Lamborghini","Italy"
"20750","lamborghini","Gallardo","Coupe","2004","Coupe","Middle","4959","10","V","4","507","7800","500","","83.0","93.0","11.0:1","","","","4WD","","2","2","1430","4310","1910","1170","2560","15.7","21.4","26.1","90","1","","Lamborghini","Lamborghini","Italy"
"20780","lamborghini","Murcielago","Coupe","2004","Coupe","Middle","6195","12","V","4","588","","637","","87.0","87.0","10.7:1","","","","4WD","","2","2","1650","4590","2050","1140","2670","18.1","23.5","26.1","100","1","","Lamborghini","Lamborghini","Italy"
"20752","lamborghini","Murcielago","Roadster","2004","Convertible","Middle","6190","12","V","4","571","7500","650","5400","","","","Gasoline","","","4WD","","2","2","1650","4590","2050","1070","2670","","","","100","1","","Lamborghini","Lamborghini","Italy"
"20806","lamborghini","Diablo","Roadster","2003","Convertible","Middle","5705","12","V","4","530","7000","580","5200","87.0","80.0","","Gasoline","","","Rear","Manual","2","2","1750","4470","2050","1110","2660","","","","90","1","","Lamborghini","Lamborghini","Italy"
"20822","lamborghini","Gallardo","","2003","Coupe","Middle","4961","10","V","5","500","7800","510","4500","","","11.0:1","Gasoline","304","","4WD","Manual","2","2","1430","4310","1910","1170","2570","","19.5","","90","1","","Lamborghini","Lamborghini","Italy"
"20838","lamborghini","Murcielago","Roadster","2003","Convertible","Middle","6192","12","V","4","571","7500","650","5400","","","","Gasoline","","","4WD","","2","","1650","4590","2050","1070","2670","","","","100","1","","Lamborghini","Lamborghini","Italy"
"20854","lamborghini","Diablo","Canto L147","2002","Coupe","Middle","6000","12","V","4","","","","","","","","","329","","4WD","Manual","2","2","1650","","","","2570","","","","","1","","Lamborghini","Lamborghini","Italy"
"20864","lamborghini","Diablo","Roadster","2002","Convertible","Middle","5707","12","V","4","530","7000","580","5200","87.0","80.0","","Gasoline","","","Rear","Manual","2","2","1750","4470","2050","1110","2660","","","","90","1","","Lamborghini","Lamborghini","Italy"
"20839","lamborghini","Diablo","","2001","Coupe","Middle","5707","12","V","4","530","7100","618","5500","","","","Gasoline","","","Rear","Manual","2","2","1530","4480","2050","1120","2660","","","","100","1","","Lamborghini","Lamborghini","Italy"
"20724","lamborghini","Diablo","GTR","2001","Coupe","Middle","5992","12","V","4","590","7300","640","5500","87.0","84.0","10.7:1","Gasoline","338","3.5","Rear","Manual","2","2","1395","4440","2050","1120","2570","","","","100","1","","Lamborghini","Lamborghini","Italy"
"20861","lamborghini","Diablo","Nomad JGT 1","2001","Coupe","Middle","5994","12","V","","","","96","","87.1","84.1","","","","","Rear","Manual","2","2","1650","4440","2050","1120","2660","","","","","1","","Lamborghini","Lamborghini","Italy"
"20841","lamborghini","Diablo","Roadster","2001","Convertible","Middle","5707","12","V","4","530","7000","580","5200","87.0","80.0","","Gasoline","","","Rear","Manual","2","2","1750","4470","2050","1110","2660","","","","90","1","","Lamborghini","Lamborghini","Italy"
"20808","lamborghini","Murcielago","","2001","Coupe","Middle","6192","12","V","4","571","7500","650","5400","87.0","86.8","10.7:1","Gasoline","332","","4WD","Manual","2","2","1650","4590","2050","1140","2570","","21.5","","100","1","","Lamborghini","Lamborghini","Italy"
"20783","lamborghini","Diablo","","2000","Coupe","Middle","5705","12","V","4","530","7100","617","5500","","","","Gasoline","","","Rear","Manual","2","2","1530","4480","2050","1110","2660","","","","100","1","","Lamborghini","Lamborghini","Italy"
"20843","lamborghini","Diablo","6","2000","Coupe","Middle","5992","12","V","4","551","7100","621","5500","87.0","84.0","","Gasoline","335","","4WD","Manual","2","2","1555","4480","2050","1110","2650","","19.5","","100","1","","Lamborghini","Lamborghini","Italy"
"20812","lamborghini","Diablo","GT","2000","Coupe","Middle","5707","12","V","4","492","","633","","","","10.7:1","","","","Rear","Manual","2","2","","4440","2050","1120","2660","","","","","1","","Lamborghini","Lamborghini","Italy"
"20761","lamborghini","Diablo","Roadster","2000","Convertible","Middle","5707","12","V","4","530","7000","580","5200","87.1","80.0","","Gasoline","","","Rear","Manual","2","2","1750","4470","2050","1110","2660","","","","90","1","","Lamborghini","Lamborghini","Italy"
"20840","lamborghini","Diablo","","1999","Coupe","Middle","5707","12","V","4","530","7000","605","5200","87.0","80.0","10.0:1","Gasoline","330","","Rear","Manual","2","2","1452","4470","2050","1110","2660","","","","100","1","","Lamborghini","Lamborghini","Italy"
"20831","lamborghini","Diablo","GT","1999","Coupe","Middle","5992","12","V","4","575","7300","630","5500","87.0","84.0","10.7:1","","338","","Rear","Manual","2","2","1530","4430","2040","1120","2660","","","","100","1","","Lamborghini","Lamborghini","Italy"
"20734","lamborghini","Diablo","GTR","1999","Coupe","Middle","5992","12","V","4","598","","629","","","","","","332","","Rear","Manual","2","2","","4430","2040","1120","2650","","","","","1","","Lamborghini","Lamborghini","Italy"
"20801","lamborghini","Diablo","Roadster","1999","Convertible","Middle","5707","12","V","4","531","7000","580","5200","87.0","80.0","","Gasoline","","","Rear","Manual","2","2","1750","4470","2050","1110","2660","","","","90","1","","Lamborghini","Lamborghini","Italy"
"20809","lamborghini","Diablo","VT","1999","Coupe","Middle","5990","12","V","4","558","","640","","87.1","84.1","","","","","Rear","Manual","2","2","","4440","2050","1120","2660","","","","","1","","Lamborghini","Lamborghini","Italy"
"20763","lamborghini","Diablo","VT Roadster","1999","Convertible","Middle","5707","12","V","4","530","","580","","87.1","80.0","","","334","","Rear","Manual","2","2","","4480","2050","1120","2660","","","","","1","","Lamborghini","Lamborghini","Italy"
"20777","lamborghini","Diablo","","1998","Coupe","Middle","5707","12","V","4","492","7000","581","5200","87.0","80.0","","Gasoline","325","4.1","Rear","Manual","2","2","1530","4470","2050","1110","2650","","27.4","","100","1","","Lamborghini","Lamborghini","Italy"
"20791","lamborghini","Diablo","Roadster","1998","Convertible","Middle","5706","12","V","4","492","7000","580","5200","87.0","80.0","","Gasoline","334","","Rear","Manual","2","2","1626","4480","2050","1120","2650","","21.5","","90","1","","Lamborghini","Lamborghini","Italy"
